Date,Country_Region,Population,New_Confirmed_Cases,Remaining_Confirmed_Cases,Total_Confirmed_Cases,New_Recovered_Cases,Total_Recovered_Cases,New_Fatalities,Total_Fatalities
2020-03-27,Finland,5518050.0,83,1024,1041,0,10,2,7
2020-03-28,Finland,5518050.0,126,1148,1167,0,10,2,9
2020-03-29,Finland,5518050.0,73,1219,1240,0,10,2,11
2020-03-30,Finland,5518050.0,112,1329,1352,0,10,2,13
2020-03-31,Finland,5518050.0,66,1391,1418,0,10,4,17
2020-04-01,Finland,5518050.0,28,1419,1446,0,10,0,17
2020-04-02,Finland,5518050.0,72,1199,1518,290,300,2,19
2020-01-22,France,66987244.0,0,0,0,0,0,0,0
2020-01-23,France,66987244.0,0,0,0,0,0,0,0
2020-01-24,France,66987244.0,2,2,2,0,0,0,0
2020-01-25,France,66987244.0,1,3,3,0,0,0,0
2020-01-26,France,66987244.0,0,3,3,0,0,0,0
2020-01-27,France,66987244.0,0,3,3,0,0,0,0
2020-01-28,France,66987244.0,1,4,4,0,0,0,0
2020-01-29,France,66987244.0,1,5,5,0,0,0,0
2020-01-30,France,66987244.0,0,5,5,0,0,0,0
2020-01-31,France,66987244.0,0,5,5,0,0,0,0
2020-02-01,France,66987244.0,1,6,6,0,0,0,0
2020-02-02,France,66987244.0,0,6,6,0,0,0,0
2020-02-03,France,66987244.0,0,6,6,0,0,0,0
2020-02-04,France,66987244.0,0,6,6,0,0,0,0
2020-02-05,France,66987244.0,0,6,6,0,0,0,0
2020-02-06,France,66987244.0,0,6,6,0,0,0,0
2020-02-07,France,66987244.0,0,6,6,0,0,0,0
2020-02-08,France,66987244.0,5,11,11,0,0,0,0
2020-02-09,France,66987244.0,0,11,11,0,0,0,0
2020-02-10,France,66987244.0,0,11,11,0,0,0,0
2020-02-11,France,66987244.0,0,11,11,0,0,0,0
2020-02-12,France,66987244.0,0,9,11,2,2,0,0
2020-02-13,France,66987244.0,0,9,11,0,2,0,0
2020-02-14,France,66987244.0,0,9,11,0,2,0,0
2020-02-15,France,66987244.0,1,7,12,2,4,1,1
2020-02-16,France,66987244.0,0,7,12,0,4,0,1
2020-02-17,France,66987244.0,0,7,12,0,4,0,1
2020-02-18,France,66987244.0,0,7,12,0,4,0,1
2020-02-19,France,66987244.0,0,7,12,0,4,0,1
2020-02-20,France,66987244.0,0,7,12,0,4,0,1
2020-02-21,France,66987244.0,0,7,12,0,4,0,1
2020-02-22,France,66987244.0,0,7,12,0,4,0,1
2020-02-23,France,66987244.0,0,7,12,0,4,0,1
2020-02-24,France,66987244.0,0,7,12,0,4,0,1
2020-02-25,France,66987244.0,2,2,14,7,11,0,1
2020-02-26,France,66987244.0,4,5,18,0,11,1,2
2020-02-27,France,66987244.0,20,25,38,0,11,0,2
2020-02-28,France,66987244.0,19,44,57,0,11,0,2
2020-02-29,France,66987244.0,43,86,100,1,12,0,2
2020-03-01,France,66987244.0,30,116,130,0,12,0,2
2020-03-02,France,66987244.0,61,176,191,0,12,1,3
2020-03-03,France,66987244.0,13,188,204,0,12,1,4
2020-03-04,France,66987244.0,84,272,288,0,12,0,4
2020-03-05,France,66987244.0,92,362,380,0,12,2,6
2020-03-06,France,66987244.0,276,635,656,0,12,3,9
2020-03-07,France,66987244.0,303,936,959,0,12,2,11
2020-03-08,France,66987244.0,177,1105,1136,0,12,8,19
2020-03-09,France,66987244.0,83,1188,1219,0,12,0,19
2020-03-10,France,66987244.0,575,1749,1794,0,12,14,33
2020-03-11,France,66987244.0,499,2233,2293,0,12,15,48
2020-03-12,France,66987244.0,0,2233,2293,0,12,0,48
2020-03-13,France,66987244.0,1388,3590,3681,0,12,31,79
2020-03-14,France,66987244.0,815,4393,4496,0,12,12,91
2020-03-15,France,66987244.0,36,4429,4532,0,12,0,91
2020-03-16,France,66987244.0,2151,6522,6683,0,12,58,149
2020-03-17,France,66987244.0,1032,7554,7715,0,12,0,149
2020-03-18,France,66987244.0,1409,8963,9124,0,12,0,149
2020-03-19,France,66987244.0,1846,10714,10970,0,12,95,244
2020-03-20,France,66987244.0,1788,12295,12758,0,12,207,451
2020-03-21,France,66987244.0,1705,13888,14463,0,12,112,563
2020-03-22,France,66987244.0,1780,13361,16243,2194,2206,113,676
2020-03-23,France,66987244.0,3880,17055,20123,0,2206,186,862
2020-03-24,France,66987244.0,2499,18270,22622,1044,3250,240,1102
2020-03-25,France,66987244.0,2978,20360,25600,657,3907,231,1333
2020-03-26,France,66987244.0,3951,22898,29551,1048,4955,365,1698
2020-03-27,France,66987244.0,3851,25698,33402,752,5707,299,1997
2020-03-28,France,66987244.0,4703,30064,38105,17,5724,320,2317
2020-03-29,France,66987244.0,2603,30871,40708,1502,7226,294,2611
2020-03-30,France,66987244.0,4462,34176,45170,738,7964,419,3030
2020-03-31,France,66987244.0,7657,39782,52827,1549,9513,502,3532
2020-04-01,France,66987244.0,4922,42653,57749,1540,11053,511,4043
2020-04-02,France,66987244.0,2180,41983,59929,1495,12548,1355,5398
2020-01-22,Gabon,2119275.0,0,0,0,0,0,0,0
2020-01-23,Gabon,2119275.0,0,0,0,0,0,0,0
2020-01-24,Gabon,2119275.0,0,0,0,0,0,0,0
2020-01-25,Gabon,2119275.0,0,0,0,0,0,0,0
2020-01-26,Gabon,2119275.0,0,0,0,0,0,0,0
2020-01-27,Gabon,2119275.0,0,0,0,0,0,0,0
2020-01-28,Gabon,2119275.0,0,0,0,0,0,0,0
2020-01-29,Gabon,2119275.0,0,0,0,0,0,0,0
2020-01-30,Gabon,2119275.0,0,0,0,0,0,0,0
2020-01-31,Gabon,2119275.0,0,0,0,0,0,0,0
2020-02-01,Gabon,2119275.0,0,0,0,0,0,0,0
2020-02-02,Gabon,2119275.0,0,0,0,0,0,0,0
2020-02-03,Gabon,2119275.0,0,0,0,0,0,0,0
2020-02-04,Gabon,2119275.0,0,0,0,0,0,0,0
2020-02-05,Gabon,2119275.0,0,0,0,0,0,0,0
2020-02-06,Gabon,2119275.0,0,0,0,0,0,0,0
2020-02-07,Gabon,2119275.0,0,0,0,0,0,0,0
2020-02-08,Gabon,2119275.0,0,0,0,0,0,0,0
2020-02-09,Gabon,2119275.0,0,0,0,0,0,0,0
2020-02-10,Gabon,2119275.0,0,0,0,0,0,0,0
2020-02-11,Gabon,2119275.0,0,0,0,0,0,0,0
2020-02-12,Gabon,2119275.0,0,0,0,0,0,0,0
2020-02-13,Gabon,2119275.0,0,0,0,0,0,0,0
2020-02-14,Gabon,2119275.0,0,0,0,0,0,0,0
2020-02-15,Gabon,2119275.0,0,0,0,0,0,0,0
2020-02-16,Gabon,2119275.0,0,0,0,0,0,0,0
2020-02-17,Gabon,2119275.0,0,0,0,0,0,0,0
2020-02-18,Gabon,2119275.0,0,0,0,0,0,0,0
2020-02-19,Gabon,2119275.0,0,0,0,0,0,0,0
2020-02-20,Gabon,2119275.0,0,0,0,0,0,0,0
2020-02-21,Gabon,2119275.0,0,0,0,0,0,0,0
2020-02-22,Gabon,2119275.0,0,0,0,0,0,0,0
2020-02-23,Gabon,2119275.0,0,0,0,0,0,0,0
2020-02-24,Gabon,2119275.0,0,0,0,0,0,0,0
2020-02-25,Gabon,2119275.0,0,0,0,0,0,0,0
2020-02-26,Gabon,2119275.0,0,0,0,0,0,0,0
2020-02-27,Gabon,2119275.0,0,0,0,0,0,0,0
2020-02-28,Gabon,2119275.0,0,0,0,0,0,0,0
2020-02-29,Gabon,2119275.0,0,0,0,0,0,0,0
2020-03-01,Gabon,2119275.0,0,0,0,0,0,0,0
2020-03-02,Gabon,2119275.0,0,0,0,0,0,0,0
2020-03-03,Gabon,2119275.0,0,0,0,0,0,0,0
2020-03-04,Gabon,2119275.0,0,0,0,0,0,0,0
2020-03-05,Gabon,2119275.0,0,0,0,0,0,0,0
2020-03-06,Gabon,2119275.0,0,0,0,0,0,0,0
2020-03-07,Gabon,2119275.0,0,0,0,0,0,0,0
2020-03-08,Gabon,2119275.0,0,0,0,0,0,0,0
2020-03-09,Gabon,2119275.0,0,0,0,0,0,0,0
2020-03-10,Gabon,2119275.0,0,0,0,0,0,0,0
2020-03-11,Gabon,2119275.0,0,0,0,0,0,0,0
2020-03-12,Gabon,2119275.0,0,0,0,0,0,0,0
2020-03-13,Gabon,2119275.0,0,0,0,0,0,0,0
2020-03-14,Gabon,2119275.0,1,1,1,0,0,0,0
2020-03-15,Gabon,2119275.0,0,1,1,0,0,0,0
2020-03-16,Gabon,2119275.0,0,1,1,0,0,0,0
2020-03-17,Gabon,2119275.0,0,1,1,0,0,0,0
2020-03-18,Gabon,2119275.0,0,1,1,0,0,0,0
2020-03-19,Gabon,2119275.0,0,1,1,0,0,0,0
2020-03-20,Gabon,2119275.0,2,2,3,0,0,1,1
2020-03-21,Gabon,2119275.0,1,3,4,0,0,0,1
2020-03-22,Gabon,2119275.0,1,4,5,0,0,0,1
2020-03-23,Gabon,2119275.0,0,4,5,0,0,0,1
2020-03-24,Gabon,2119275.0,1,5,6,0,0,0,1
2020-03-25,Gabon,2119275.0,0,5,6,0,0,0,1
2020-03-26,Gabon,2119275.0,1,6,7,0,0,0,1
2020-03-27,Gabon,2119275.0,0,6,7,0,0,0,1
2020-03-28,Gabon,2119275.0,0,6,7,0,0,0,1
2020-03-29,Gabon,2119275.0,0,6,7,0,0,0,1
2020-03-30,Gabon,2119275.0,0,6,7,0,0,0,1
2020-03-31,Gabon,2119275.0,9,15,16,0,0,0,1
2020-04-01,Gabon,2119275.0,2,17,18,0,0,0,1
2020-04-02,Gabon,2119275.0,3,20,21,0,0,0,1
2020-01-22,Gambia,2280102.0,0,0,0,0,0,0,0
2020-01-23,Gambia,2280102.0,0,0,0,0,0,0,0
2020-01-24,Gambia,2280102.0,0,0,0,0,0,0,0
2020-01-25,Gambia,2280102.0,0,0,0,0,0,0,0
2020-01-26,Gambia,2280102.0,0,0,0,0,0,0,0
2020-01-27,Gambia,2280102.0,0,0,0,0,0,0,0
2020-01-28,Gambia,2280102.0,0,0,0,0,0,0,0
2020-01-29,Gambia,2280102.0,0,0,0,0,0,0,0
2020-01-30,Gambia,2280102.0,0,0,0,0,0,0,0
2020-01-31,Gambia,2280102.0,0,0,0,0,0,0,0
2020-02-01,Gambia,2280102.0,0,0,0,0,0,0,0
2020-02-02,Gambia,2280102.0,0,0,0,0,0,0,0
2020-02-03,Gambia,2280102.0,0,0,0,0,0,0,0
2020-02-04,Gambia,2280102.0,0,0,0,0,0,0,0
2020-02-05,Gambia,2280102.0,0,0,0,0,0,0,0
2020-02-06,Gambia,2280102.0,0,0,0,0,0,0,0
2020-02-07,Gambia,2280102.0,0,0,0,0,0,0,0
2020-02-08,Gambia,2280102.0,0,0,0,0,0,0,0
2020-02-09,Gambia,2280102.0,0,0,0,0,0,0,0
2020-02-10,Gambia,2280102.0,0,0,0,0,0,0,0
2020-02-11,Gambia,2280102.0,0,0,0,0,0,0,0
2020-02-12,Gambia,2280102.0,0,0,0,0,0,0,0
2020-02-13,Gambia,2280102.0,0,0,0,0,0,0,0
2020-02-14,Gambia,2280102.0,0,0,0,0,0,0,0
2020-02-15,Gambia,2280102.0,0,0,0,0,0,0,0
2020-02-16,Gambia,2280102.0,0,0,0,0,0,0,0
2020-02-17,Gambia,2280102.0,0,0,0,0,0,0,0
2020-02-18,Gambia,2280102.0,0,0,0,0,0,0,0
2020-02-19,Gambia,2280102.0,0,0,0,0,0,0,0
2020-02-20,Gambia,2280102.0,0,0,0,0,0,0,0
2020-02-21,Gambia,2280102.0,0,0,0,0,0,0,0
2020-02-22,Gambia,2280102.0,0,0,0,0,0,0,0
2020-02-23,Gambia,2280102.0,0,0,0,0,0,0,0
2020-02-24,Gambia,2280102.0,0,0,0,0,0,0,0
2020-02-25,Gambia,2280102.0,0,0,0,0,0,0,0
2020-02-26,Gambia,2280102.0,0,0,0,0,0,0,0
2020-02-27,Gambia,2280102.0,0,0,0,0,0,0,0
2020-02-28,Gambia,2280102.0,0,0,0,0,0,0,0
2020-02-29,Gambia,2280102.0,0,0,0,0,0,0,0
2020-03-01,Gambia,2280102.0,0,0,0,0,0,0,0
2020-03-02,Gambia,2280102.0,0,0,0,0,0,0,0
2020-03-03,Gambia,2280102.0,0,0,0,0,0,0,0
2020-03-04,Gambia,2280102.0,0,0,0,0,0,0,0
2020-03-05,Gambia,2280102.0,0,0,0,0,0,0,0
2020-03-06,Gambia,2280102.0,0,0,0,0,0,0,0
2020-03-07,Gambia,2280102.0,0,0,0,0,0,0,0
2020-03-08,Gambia,2280102.0,0,0,0,0,0,0,0
2020-03-09,Gambia,2280102.0,0,0,0,0,0,0,0
2020-03-10,Gambia,2280102.0,0,0,0,0,0,0,0
2020-03-11,Gambia,2280102.0,0,0,0,0,0,0,0
2020-03-12,Gambia,2280102.0,0,0,0,0,0,0,0
2020-03-13,Gambia,2280102.0,0,0,0,0,0,0,0
2020-03-14,Gambia,2280102.0,0,0,0,0,0,0,0
2020-03-15,Gambia,2280102.0,0,0,0,0,0,0,0
2020-03-16,Gambia,2280102.0,0,0,0,0,0,0,0
2020-03-17,Gambia,2280102.0,1,1,1,0,0,0,0
2020-03-18,Gambia,2280102.0,0,1,1,0,0,0,0
2020-03-19,Gambia,2280102.0,0,1,1,0,0,0,0
2020-03-20,Gambia,2280102.0,0,1,1,0,0,0,0
2020-03-21,Gambia,2280102.0,0,1,1,0,0,0,0
2020-03-22,Gambia,2280102.0,0,1,1,0,0,0,0
2020-03-23,Gambia,2280102.0,1,1,2,0,0,1,1
2020-03-24,Gambia,2280102.0,1,2,3,0,0,0,1
2020-03-25,Gambia,2280102.0,0,2,3,0,0,0,1
2020-03-26,Gambia,2280102.0,0,2,3,0,0,0,1
2020-03-27,Gambia,2280102.0,0,2,3,0,0,0,1
2020-03-28,Gambia,2280102.0,0,2,3,0,0,0,1
2020-03-29,Gambia,2280102.0,1,3,4,0,0,0,1
2020-03-30,Gambia,2280102.0,0,3,4,0,0,0,1
2020-03-31,Gambia,2280102.0,0,3,4,0,0,0,1
2020-04-01,Gambia,2280102.0,0,1,4,2,2,0,1
2020-04-02,Gambia,2280102.0,0,1,4,0,2,0,1
2020-01-22,Georgia,3731000.0,0,0,0,0,0,0,0
2020-01-23,Georgia,3731000.0,0,0,0,0,0,0,0
2020-01-24,Georgia,3731000.0,0,0,0,0,0,0,0
2020-01-25,Georgia,3731000.0,0,0,0,0,0,0,0
2020-01-26,Georgia,3731000.0,0,0,0,0,0,0,0
2020-01-27,Georgia,3731000.0,0,0,0,0,0,0,0
2020-01-28,Georgia,3731000.0,0,0,0,0,0,0,0
2020-01-29,Georgia,3731000.0,0,0,0,0,0,0,0
2020-01-30,Georgia,3731000.0,0,0,0,0,0,0,0
2020-01-31,Georgia,3731000.0,0,0,0,0,0,0,0
2020-02-01,Georgia,3731000.0,0,0,0,0,0,0,0
2020-02-02,Georgia,3731000.0,0,0,0,0,0,0,0
2020-02-03,Georgia,3731000.0,0,0,0,0,0,0,0
2020-02-04,Georgia,3731000.0,0,0,0,0,0,0,0
2020-02-05,Georgia,3731000.0,0,0,0,0,0,0,0
2020-02-06,Georgia,3731000.0,0,0,0,0,0,0,0
2020-02-07,Georgia,3731000.0,0,0,0,0,0,0,0
2020-02-08,Georgia,3731000.0,0,0,0,0,0,0,0
2020-02-09,Georgia,3731000.0,0,0,0,0,0,0,0
2020-02-10,Georgia,3731000.0,0,0,0,0,0,0,0
2020-02-11,Georgia,3731000.0,0,0,0,0,0,0,0
2020-02-12,Georgia,3731000.0,0,0,0,0,0,0,0
2020-02-13,Georgia,3731000.0,0,0,0,0,0,0,0
2020-02-14,Georgia,3731000.0,0,0,0,0,0,0,0
2020-02-15,Georgia,3731000.0,0,0,0,0,0,0,0
2020-02-16,Georgia,3731000.0,0,0,0,0,0,0,0
2020-02-17,Georgia,3731000.0,0,0,0,0,0,0,0
2020-02-18,Georgia,3731000.0,0,0,0,0,0,0,0
2020-02-19,Georgia,3731000.0,0,0,0,0,0,0,0
2020-02-20,Georgia,3731000.0,0,0,0,0,0,0,0
2020-02-21,Georgia,3731000.0,0,0,0,0,0,0,0
2020-02-22,Georgia,3731000.0,0,0,0,0,0,0,0
2020-02-23,Georgia,3731000.0,0,0,0,0,0,0,0
2020-02-24,Georgia,3731000.0,0,0,0,0,0,0,0
2020-02-25,Georgia,3731000.0,0,0,0,0,0,0,0
2020-02-26,Georgia,3731000.0,1,1,1,0,0,0,0
2020-02-27,Georgia,3731000.0,0,1,1,0,0,0,0
2020-02-28,Georgia,3731000.0,0,1,1,0,0,0,0
2020-02-29,Georgia,3731000.0,0,1,1,0,0,0,0
2020-03-01,Georgia,3731000.0,2,3,3,0,0,0,0
2020-03-02,Georgia,3731000.0,0,3,3,0,0,0,0
2020-03-03,Georgia,3731000.0,0,3,3,0,0,0,0
2020-03-04,Georgia,3731000.0,0,3,3,0,0,0,0
2020-03-05,Georgia,3731000.0,1,4,4,0,0,0,0
2020-03-06,Georgia,3731000.0,0,4,4,0,0,0,0
