"id","date","country","state","city","lat","lng","deaths","confirmed","tests","deaths_new","confirmed_new","tests_new","pop","pop_14","pop_15_64","pop_65","pop_age","pop_density","pop_death_rate"
"Ukraine||NA",2020-03-22,"Ukraine","",NA,48.3794,31.1656,3,73,0,0,26,0,44622516,0.158124131732483,0.677529003875501,0.164346864392016,41.2,77.0296673514129,0.0145
"United Arab Emirates||NA",2020-03-22,"United Arab Emirates","",NA,24,54,2,153,0,0,0,0,9630959,0.146035093701468,0.843114896450084,0.0108500098484481,38.4,135.609110109828,0.001429
"United Kingdom||NA",2020-03-22,"United Kingdom","",NA,55.3781,-3.436,281,5683,0,48,665,0,66488991,0.176780820689573,0.63926052256896,0.183958656741466,40.6,274.82739222089,0.0092
"United Kingdom|Turks and Caicos Islands|NA",2020-03-22,"United Kingdom","Turks and Caicos Islands",NA,21.694,-71.7979,0,0,0,0,0,0,66488991,0.176780820689573,0.63926052256896,0.183958656741466,40.6,274.82739222089,0.0092
"United Kingdom|Isle of Man|NA",2020-03-22,"United Kingdom","Isle of Man",NA,54.2361,-4.5481,0,5,0,0,4,0,66488991,0.176780820689573,0.63926052256896,0.183958656741466,40.6,274.82739222089,0.0092
"United Kingdom|Anguilla|NA",2020-03-22,"United Kingdom","Anguilla",NA,18.2206,-63.0686,0,0,0,0,0,0,66488991,0.176780820689573,0.63926052256896,0.183958656741466,40.6,274.82739222089,0.0092
"United Kingdom|British Virgin Islands|NA",2020-03-22,"United Kingdom","British Virgin Islands",NA,18.4207,-64.64,0,0,0,0,0,0,66488991,0.176780820689573,0.63926052256896,0.183958656741466,40.6,274.82739222089,0.0092
"United Kingdom|Montserrat|NA",2020-03-22,"United Kingdom","Montserrat",NA,16.7425,-62.1874,0,1,0,0,0,0,66488991,0.176780820689573,0.63926052256896,0.183958656741466,40.6,274.82739222089,0.0092
"United Kingdom|Bermuda|NA",2020-03-22,"United Kingdom","Bermuda",NA,32.3078,-64.7505,0,6,0,0,4,0,66488991,0.176780820689573,0.63926052256896,0.183958656741466,40.6,274.82739222089,0.0092
"United Kingdom|Cayman Islands|NA",2020-03-22,"United Kingdom","Cayman Islands",NA,19.3133,-81.2546,1,3,0,0,0,0,66488991,0.176780820689573,0.63926052256896,0.183958656741466,40.6,274.82739222089,0.0092
"United Kingdom|Channel Islands|NA",2020-03-22,"United Kingdom","Channel Islands",NA,49.3723,-2.3644,0,32,0,0,0,0,66488991,0.176780820689573,0.63926052256896,0.183958656741466,40.6,274.82739222089,0.0092
"United Kingdom|Gibraltar|NA",2020-03-22,"United Kingdom","Gibraltar",NA,36.1408,-5.3536,0,15,0,0,5,0,66488991,0.176780820689573,0.63926052256896,0.183958656741466,40.6,274.82739222089,0.0092
"Uruguay||NA",2020-03-22,"Uruguay","",NA,-32.5228,-55.7658,0,158,0,0,48,0,3449299,0.206079810743386,0.645774993948021,0.148145195308593,35.5,19.7080276539824,0.009461
"US||NA",2020-03-22,"US","",NA,37.0902,-95.7129,417,33276,0,110,7787,0,327200000,0.187090399824651,0.654833059619314,0.158076540556035,38.5,35.766088580168,0.0085
"Uzbekistan||NA",2020-03-22,"Uzbekistan","",NA,41.3775,64.5853,0,43,0,0,0,0,32955400,0.286860574147675,0.668948047070961,0.044191378781364,30.1,77.4692054536906,0.005
"Venezuela||NA",2020-03-22,"Venezuela","",NA,6.4238,-66.5897,0,70,0,0,0,0,28870195,0.276666505810652,0.650663627988088,0.0726698662012597,30,32.7307919052208,0.006814
"Vietnam||NA",2020-03-22,"Vietnam","",NA,16,108,0,113,0,0,19,0,95540395,0.231726768317012,0.695523448704195,0.072749782978793,31.9,308.125245912213,0.006253
"West Bank and Gaza||NA",2020-03-22,"West Bank and Gaza","",NA,31.9522,35.2332,0,52,0,0,4,0,4569087,0.389473612779327,0.579193329849872,0.0313330573708009,21.9,758.984551495017,0.003469
"Zambia||NA",2020-03-22,"Zambia","",NA,-15.4167,28.2833,0,3,0,0,1,0,17351822,0.449361411568244,0.529641808172429,0.0209967802593266,16.9,23.3414789007116,0.006633
"Zimbabwe||NA",2020-03-22,"Zimbabwe","",NA,-20,30,0,3,0,0,0,0,14439018,0.424010662380439,0.54659410108955,0.0293952365300113,20.5,37.3245909267158,0.008044
"Afghanistan||NA",2020-03-23,"Afghanistan","",NA,33,65,1,40,0,0,0,0,37172386,0.430901755117794,0.543248975483403,0.0258492693988024,19.5,56.937760009803,0.006575
"Albania||NA",2020-03-23,"Albania","",NA,41.1533,20.1683,4,104,0,2,15,0,2866376,0.17672873724304,0.685823903647225,0.137447359109736,34.3,104.612262773723,0.007714
"Algeria||NA",2020-03-23,"Algeria","",NA,28.0339,1.6596,17,230,0,0,29,0,42228429,0.301486785862257,0.634888248687945,0.0636249654497986,28.9,17.7300750711665,0.004717
"Andorra||NA",2020-03-23,"Andorra","",NA,42.5063,1.5218,1,133,0,0,20,0,77006,0.156,0.714,0.13,46.2,163.842553191489,0.0043
"Angola||NA",2020-03-23,"Angola","",NA,-11.2027,17.8739,0,3,0,0,1,0,30809762,0.468089247095412,0.509747016426956,0.0221637364776329,15.9,24.7130520574316,0.008432
"Antigua and Barbuda||NA",2020-03-23,"Antigua and Barbuda","",NA,17.0608,-61.7964,0,3,0,0,2,0,96286,0.220810917475022,0.691190827326922,0.0879982551980558,32.7,218.831818181818,0.006316
"Argentina||NA",2020-03-23,"Argentina","",NA,-38.4161,-63.6167,4,301,0,0,35,0,44494502,0.247609338351238,0.641212772887989,0.111177888760774,32.4,16.2585100979651,0.007616
"Armenia||NA",2020-03-23,"Armenia","",NA,40.0691,45.0382,0,235,0,0,41,0,2951776,0.206334219249969,0.6811276041799,0.112538176570131,36.6,103.680224798033,0.009862
"Australia|Australian Capital Territory|NA",2020-03-23,"Australia","Australian Capital Territory",NA,-35.4735,149.0124,0,32,0,0,13,0,24992369,0.191906170385658,0.651529077338752,0.156564752275591,37.5,3.24912948744283,0.0065
"Australia|Queensland|NA",2020-03-23,"Australia","Queensland",NA,-28.0167,153.4,0,319,0,0,60,0,24992369,0.191906170385658,0.651529077338752,0.156564752275591,37.5,3.24912948744283,0.0065
"Australia|New South Wales|NA",2020-03-23,"Australia","New South Wales",NA,-33.8688,151.2093,6,669,0,0,0,0,24992369,0.191906170385658,0.651529077338752,0.156564752275591,37.5,3.24912948744283,0.0065
"Australia|South Australia|NA",2020-03-23,"Australia","South Australia",NA,-34.9285,138.6007,0,134,0,0,34,0,24992369,0.191906170385658,0.651529077338752,0.156564752275591,37.5,3.24912948744283,0.0065
"Australia|Western Australia|NA",2020-03-23,"Australia","Western Australia",NA,-31.9505,115.8605,1,140,0,0,20,0,24992369,0.191906170385658,0.651529077338752,0.156564752275591,37.5,3.24912948744283,0.0065
"Australia|Victoria|NA",2020-03-23,"Australia","Victoria",NA,-37.8136,144.9631,0,355,0,0,0,0,24992369,0.191906170385658,0.651529077338752,0.156564752275591,37.5,3.24912948744283,0.0065
"Australia|Northern Territory|NA",2020-03-23,"Australia","Northern Territory",NA,-12.4634,130.8456,0,5,0,0,0,0,24992369,0.191906170385658,0.651529077338752,0.156564752275591,37.5,3.24912948744283,0.0065
"Australia|Tasmania|NA",2020-03-23,"Australia","Tasmania",NA,-41.4545,145.9707,0,28,0,0,6,0,24992369,0.191906170385658,0.651529077338752,0.156564752275591,37.5,3.24912948744283,0.0065
"Austria||NA",2020-03-23,"Austria","",NA,47.5162,14.5501,21,4474,0,5,892,0,8847037,0.142979476320233,0.667004859083869,0.190015664595899,44.5,107.206926667578,0.0095
"Azerbaijan||NA",2020-03-23,"Azerbaijan","",NA,40.1431,47.5769,1,72,0,0,7,0,9942334,0.233695698603865,0.704352473888986,0.0619518275071493,32.6,120.265319946776,0.0058
"Bahamas||NA",2020-03-23,"Bahamas","",NA,25.0343,-77.3963,0,4,0,0,0,0,385640,0.224848756732367,0.702575219701429,0.0725760235662035,32.8,38.5254745254745,0.00672
"Bahrain||NA",2020-03-23,"Bahrain","",NA,26.0275,50.55,2,377,0,0,43,0,1569439,0.192543101196218,0.783193560020542,0.0242633387832394,32.9,2017.27369979138,0.002368
"Bangladesh||NA",2020-03-23,"Bangladesh","",NA,23.685,90.3563,3,33,0,1,6,0,161356039,0.27706022482501,0.671355868778783,0.0515839063962068,27.9,1239.57931166936,0.005533
"Barbados||NA",2020-03-23,"Barbados","",NA,13.1939,-59.5432,0,17,0,0,3,0,286641,0.17342948147683,0.668543578901832,0.158026939621338,39.5,666.606976744186,0.008936
"Belarus||NA",2020-03-23,"Belarus","",NA,53.7098,27.9534,0,81,0,0,5,0,9485386,0.168659430504801,0.682889087752101,0.148451481743098,40.9,46.7287999040892,0.0126
"Belgium||NA",2020-03-23,"Belgium","",NA,50.8333,4,88,3743,0,13,342,0,11422068,0.170554227603857,0.641558335012748,0.187887437383395,41.6,377.214927344782,0.0096
"Belize||NA",2020-03-23,"Belize","",NA,13.1939,-59.5432,0,1,0,0,1,0,383071,0.302797653698662,0.649837758535624,0.0473645877657144,23.9,16.7939938623411,0.004681
"Benin||NA",2020-03-23,"Benin","",NA,9.3077,2.3158,0,5,0,0,3,0,11485048,0.424476823945995,0.542987123079372,0.0325360529746338,17,101.853919829727,0.009025
"Bhutan||NA",2020-03-23,"Bhutan","",NA,27.5142,90.4336,0,2,0,0,0,0,754394,0.257713537330923,0.682256345541021,0.0600301171280561,29.1,19.7775277714448,0.006243
"Bolivia||NA",2020-03-23,"Bolivia","",NA,-16.2902,-63.5887,0,27,0,0,3,0,11353142,0.310735477456373,0.617345048621782,0.0719194739218447,25.3,10.4801458506416,0.006795
"Bosnia and Herzegovina||NA",2020-03-23,"Bosnia and Herzegovina","",NA,43.9159,17.6791,1,136,0,0,10,0,3323929,0.147662176493152,0.687634648796227,0.164703174710621,43.3,64.92048828125,0.010563
"Brazil||NA",2020-03-23,"Brazil","",NA,-14.235,-51.9253,34,1924,0,9,378,0,209469333,0.213340719108545,0.697430902567055,0.0892283783244003,33.2,25.0617162430876,0.006378
"Brunei||NA",2020-03-23,"Brunei","",NA,4.5353,114.7277,0,91,0,0,3,0,428962,0.230264614896856,0.721003909428086,0.0487314756750582,31.1,81.3969639468691,0.004345
"Bulgaria||NA",2020-03-23,"Bulgaria","",NA,42.7339,25.4858,3,201,0,0,14,0,7024216,0.145954653179814,0.643826202477506,0.21021914434268,43.7,64.7035372144436,0.0155
"Burkina Faso||NA",2020-03-23,"Burkina Faso","",NA,12.2383,-1.5616,4,99,0,0,24,0,19751535,0.449480813221662,0.526449378491703,0.0240698082866355,17.9,72.1912828947368,0.008341
"Burma||NA",2020-03-23,"Burma","",NA,21.9162,95.956,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Cabo Verde||NA",2020-03-23,"Cabo Verde","",NA,16.5388,-23.0418,0,3,0,0,0,0,543767,0.287777669479759,0.666129058953559,0.0460932715666821,26.8,134.929776674938,0.005682
"Cambodia||NA",2020-03-23,"Cambodia","",NA,11.55,104.9167,0,87,0,0,3,0,16249798,0.312014147627244,0.642299052197099,0.0456868001756576,26.4,92.0564128710628,0.006017
"Cameroon||NA",2020-03-23,"Cameroon","",NA,3.848,11.5021,0,56,0,0,16,0,25216237,0.426315798448676,0.546395427998918,0.0272887735524057,18.5,53.3439889149796,0.009501
"Canada|Quebec|NA",2020-03-23,"Canada","Quebec",NA,52.9399,-73.5491,4,628,0,0,409,0,37058856,0.158702508744405,0.668977424466943,0.172320066788651,41.8,4.07530821431988,0.0075
"Canada|British Columbia|NA",2020-03-23,"Canada","British Columbia",NA,49.2827,-123.1207,13,472,0,3,48,0,37058856,0.158702508744405,0.668977424466943,0.172320066788651,41.8,4.07530821431988,0.0075
"Canada|Manitoba|NA",2020-03-23,"Canada","Manitoba",NA,53.7609,-98.8139,0,20,0,0,0,0,37058856,0.158702508744405,0.668977424466943,0.172320066788651,41.8,4.07530821431988,0.0075
"Canada|Alberta|NA",2020-03-23,"Canada","Alberta",NA,53.9333,-116.5765,1,301,0,0,42,0,37058856,0.158702508744405,0.668977424466943,0.172320066788651,41.8,4.07530821431988,0.0075
"Canada|Nova Scotia|NA",2020-03-23,"Canada","Nova Scotia",NA,44.682,-63.7443,0,41,0,0,13,0,37058856,0.158702508744405,0.668977424466943,0.172320066788651,41.8,4.07530821431988,0.0075
"Canada|New Brunswick|NA",2020-03-23,"Canada","New Brunswick",NA,46.5653,-66.4619,0,17,0,0,0,0,37058856,0.158702508744405,0.668977424466943,0.172320066788651,41.8,4.07530821431988,0.0075
"Canada|Ontario|NA",2020-03-23,"Canada","Ontario",NA,51.2538,-85.3232,6,503,0,1,78,0,37058856,0.158702508744405,0.668977424466943,0.172320066788651,41.8,4.07530821431988,0.0075
"Canada|Grand Princess|NA",2020-03-23,"Canada","Grand Princess",NA,37.6489,-122.6655,0,13,0,0,0,0,37058856,0.158702508744405,0.668977424466943,0.172320066788651,41.8,4.07530821431988,0.0075
"Canada|Prince Edward Island|NA",2020-03-23,"Canada","Prince Edward Island",NA,46.5107,-63.4168,0,3,0,0,0,0,37058856,0.158702508744405,0.668977424466943,0.172320066788651,41.8,4.07530821431988,0.0075
"Canada|Northwest Territories|NA",2020-03-23,"Canada","Northwest Territories",NA,64.8255,-124.8457,0,0,0,0,0,0,37058856,0.158702508744405,0.668977424466943,0.172320066788651,41.8,4.07530821431988,0.0075
"Canada|Yukon|NA",2020-03-23,"Canada","Yukon",NA,64.2823,-135,0,0,0,0,0,0,37058856,0.158702508744405,0.668977424466943,0.172320066788651,41.8,4.07530821431988,0.0075
"Canada|Newfoundland and Labrador|NA",2020-03-23,"Canada","Newfoundland and Labrador",NA,53.1355,-57.6604,0,24,0,0,15,0,37058856,0.158702508744405,0.668977424466943,0.172320066788651,41.8,4.07530821431988,0.0075
"Canada|Saskatchewan|NA",2020-03-23,"Canada","Saskatchewan",NA,52.9399,-106.4509,0,66,0,0,14,0,37058856,0.158702508744405,0.668977424466943,0.172320066788651,41.8,4.07530821431988,0.0075
"Central African Republic||NA",2020-03-23,"Central African Republic","",NA,6.6111,20.9394,0,3,0,0,0,0,4666377,0.44294320550801,0.52879905742539,0.0282577370666008,20,7.49041221227006,0.012671
"Chad||NA",2020-03-23,"Chad","",NA,15.4542,18.7322,0,1,0,0,0,0,15477751,0.47126299988842,0.50393181066809,0.0248051894434901,16.1,12.2917336404066,0.012309
"Chile||NA",2020-03-23,"Chile","",NA,-35.6751,-71.543,2,746,0,1,114,0,18729160,0.197539024707995,0.687162958723189,0.115298016568816,35.5,25.1894460666519,0.006076
"China|Beijing|NA",2020-03-23,"China","Beijing",NA,40.1824,116.4142,8,537,0,0,15,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Jilin|NA",2020-03-23,"China","Jilin",NA,43.6661,126.1923,1,93,0,0,0,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Hunan|NA",2020-03-23,"China","Hunan",NA,27.6104,111.7088,4,1018,0,0,0,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Hong Kong|NA",2020-03-23,"China","Hong Kong",NA,22.3,114.2,4,356,0,0,39,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Gansu|NA",2020-03-23,"China","Gansu",NA,37.8099,101.0583,2,136,0,0,0,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Jiangxi|NA",2020-03-23,"China","Jiangxi",NA,27.614,115.7221,1,936,0,0,0,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Inner Mongolia|NA",2020-03-23,"China","Inner Mongolia",NA,44.0935,113.9448,1,75,0,0,0,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Heilongjiang|NA",2020-03-23,"China","Heilongjiang",NA,47.862,127.7615,13,484,0,0,0,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Henan|NA",2020-03-23,"China","Henan",NA,33.882,113.614,22,1274,0,0,0,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Hubei|NA",2020-03-23,"China","Hubei",NA,30.9756,112.2707,3153,67800,0,0,0,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Ningxia|NA",2020-03-23,"China","Ningxia",NA,37.2692,106.1655,0,75,0,0,0,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Liaoning|NA",2020-03-23,"China","Liaoning",NA,41.2956,122.6085,2,127,0,0,0,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Anhui|NA",2020-03-23,"China","Anhui",NA,31.8257,117.2264,6,990,0,0,0,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Shandong|NA",2020-03-23,"China","Shandong",NA,36.3427,118.1498,7,768,0,0,1,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Sichuan|NA",2020-03-23,"China","Sichuan",NA,30.6171,102.7103,3,543,0,0,0,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Macau|NA",2020-03-23,"China","Macau",NA,22.1667,113.55,0,24,0,0,0,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Guangdong|NA",2020-03-23,"China","Guangdong",NA,23.3417,113.4244,8,1415,0,0,2,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Guangxi|NA",2020-03-23,"China","Guangxi",NA,23.8298,108.7881,2,254,0,0,0,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Guizhou|NA",2020-03-23,"China","Guizhou",NA,26.8154,106.8748,2,146,0,0,0,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Shanghai|NA",2020-03-23,"China","Shanghai",NA,31.202,121.4491,4,404,0,0,0,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Hainan|NA",2020-03-23,"China","Hainan",NA,19.1959,109.7453,6,168,0,0,0,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Chongqing|NA",2020-03-23,"China","Chongqing",NA,30.0572,107.874,6,578,0,0,1,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Qinghai|NA",2020-03-23,"China","Qinghai",NA,35.7452,95.9956,0,18,0,0,0,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Shaanxi|NA",2020-03-23,"China","Shaanxi",NA,35.1917,108.8701,3,248,0,0,0,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Zhejiang|NA",2020-03-23,"China","Zhejiang",NA,29.1832,120.0934,1,1238,0,0,0,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Tianjin|NA",2020-03-23,"China","Tianjin",NA,39.3054,117.323,3,141,0,0,4,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Shanxi|NA",2020-03-23,"China","Shanxi",NA,37.5777,112.2922,0,134,0,0,1,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Yunnan|NA",2020-03-23,"China","Yunnan",NA,24.974,101.487,2,176,0,0,0,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Fujian|NA",2020-03-23,"China","Fujian",NA,26.0789,117.9874,1,313,0,0,0,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Hebei|NA",2020-03-23,"China","Hebei",NA,39.549,116.1306,6,319,0,0,0,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Jiangsu|NA",2020-03-23,"China","Jiangsu",NA,32.9711,119.455,0,633,0,0,0,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Tibet|NA",2020-03-23,"China","Tibet",NA,31.6927,88.0924,0,1,0,0,0,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"China|Xinjiang|NA",2020-03-23,"China","Xinjiang",NA,41.1129,85.2401,3,76,0,0,0,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"Colombia||NA",2020-03-23,"Colombia","",NA,4.5709,-74.2973,3,277,0,1,46,0,49648685,0.23077895979964,0.684440570001664,0.0847804701986958,31.2,44.7487021180712,0.005503
"Congo (Brazzaville)||NA",2020-03-23,"Congo (Brazzaville)","",NA,-4.0383,21.7587,0,4,0,0,1,0,5244363,0.417635024604532,0.555547780005145,0.0268171953903232,19.5,15.3568462664715,0.006828
"Congo (Kinshasa)||NA",2020-03-23,"Congo (Kinshasa)","",NA,-4.0383,21.7587,1,36,0,0,6,0,84068091,0.461656420864844,0.508165172919176,0.0301784062159803,16.7,37.0825923557045,0.009691
"Costa Rica||NA",2020-03-23,"Costa Rica","",NA,9.7489,-83.7534,2,158,0,0,24,0,4999441,0.213247441063911,0.691254082206391,0.0954984767296984,32.6,97.9130630630631,0.005005
"Cote d'Ivoire||NA",2020-03-23,"Cote d'Ivoire","",NA,7.54,-5.5471,0,25,0,0,11,0,25069229,0.419369721367589,0.552040848482383,0.0285894301500285,20.3,78.8340534591195,0.010262
"Croatia||NA",2020-03-23,"Croatia","",NA,45.1,15.2,1,315,0,0,61,0,4089400,0.145119400058464,0.650426269817306,0.20445433012423,43.9,73.0771979985704,0.013
"Cuba||NA",2020-03-23,"Cuba","",NA,22,-80,1,40,0,0,5,0,11338138,0.162112389922363,0.686025495906116,0.151862114171521,42.1,108.999596231494,0.008827
"Cyprus||NA",2020-03-23,"Cyprus","",NA,35.1264,33.4299,1,116,0,0,21,0,1189265,0.16787847956511,0.694930902700408,0.137190617734483,37.9,128.708333333333,0.006952
"Czechia||NA",2020-03-23,"Czechia","",NA,49.8175,15.473,1,1236,0,0,116,0,10625695,0.155866055197434,0.649925175870224,0.194208768932343,43.3,137.602887852888,0.0105
"Denmark||NA",2020-03-23,"Denmark","",NA,56.2639,9.5018,24,1450,0,11,55,0,5797446,0.164582625623987,0.637287848006111,0.198129526369902,42,138.067301738509,0.0082
"Denmark|Greenland|NA",2020-03-23,"Denmark","Greenland",NA,71.7069,-42.6043,0,4,0,0,0,0,5797446,0.164582625623987,0.637287848006111,0.198129526369902,42,138.067301738509,0.0082
"Denmark|Faroe Islands|NA",2020-03-23,"Denmark","Faroe Islands",NA,61.8926,-6.9118,0,118,0,0,3,0,5797446,0.164582625623987,0.637287848006111,0.198129526369902,42,138.067301738509,0.0082
"Djibouti||NA",2020-03-23,"Djibouti","",NA,11.8251,42.5903,0,3,0,0,2,0,958920,0.295741159613441,0.65898304660541,0.0452757937811482,24.9,41.3684210526316,0.007293
"Dominica||NA",2020-03-23,"Dominica","",NA,15.415,-61.371,0,2,0,0,1,0,71625,0.229,0.668,0.103,34.9,95.5,0.0061
"Dominican Republic||NA",2020-03-23,"Dominican Republic","",NA,18.7357,-70.1627,3,245,0,0,43,0,10627165,0.279771295026574,0.649400530208454,0.0708281747649721,27.9,219.97857586421,0.00612
"Ecuador||NA",2020-03-23,"Ecuador","",NA,-1.8312,-78.1834,18,981,0,4,192,0,17084357,0.280285920021109,0.64814118271228,0.0715728972666108,28.8,68.7886817522951,0.005101
"Egypt||NA",2020-03-23,"Egypt","",NA,26,30,19,366,0,5,39,0,98423595,0.337987207092348,0.60971499944556,0.0522977934620923,24.1,98.8734692852479,0.005863
"El Salvador||NA",2020-03-23,"El Salvador","",NA,13.7942,-88.8965,0,3,0,0,0,0,6420744,0.271320809139623,0.645808290812314,0.0828709000480629,27.7,309.881467181467,0.007011
"Equatorial Guinea||NA",2020-03-23,"Equatorial Guinea","",NA,1.5,10,0,9,0,0,3,0,1308974,0.371165988655245,0.604255237876965,0.0245787734677897,20.3,46.6657397504456,0.009542
"Eritrea||NA",2020-03-23,"Eritrea","",NA,15.1794,39.7823,0,1,0,0,0,0,4475000,0.421,0.543,0.036,20.3,51.8,0.007326
"Estonia||NA",2020-03-23,"Estonia","",NA,58.5953,25.0136,0,352,0,0,26,0,1320884,0.163570737459559,0.640165694070692,0.196263568469749,43.7,30.3861053600184,0.0118
"Eswatini||NA",2020-03-23,"Eswatini","",NA,-26.5225,31.4659,0,4,0,0,0,0,1136191,0.381124915403848,0.578729205187801,0.0401458794083506,23.7,66.0576162790698,0.009843
"Ethiopia||NA",2020-03-23,"Ethiopia","",NA,9.145,40.4897,0,11,0,0,0,0,109224559,0.407829819073234,0.557158850950668,0.0350113299760986,19.8,109.224559,0.006691
"Fiji||NA",2020-03-23,"Fiji","",NA,-17.7134,178.065,0,3,0,0,1,0,883483,0.295126222009931,0.650376973863674,0.0544968041263952,29.9,48.3570333880679,0.00818
"Finland||NA",2020-03-23,"Finland","",NA,64,26,1,700,0,0,74,0,5518050,0.161451829725838,0.62134029481894,0.217207875455222,42.8,18.1568556480537,0.0098
"France|French Polynesia|NA",2020-03-23,"France","French Polynesia",NA,-17.6797,149.4068,0,18,0,0,0,0,66987244,0.179564644444787,0.620089108085333,0.200346247469881,41.7,122.338395739199,0.009
"France|French Guiana|NA",2020-03-23,"France","French Guiana",NA,3.9339,-53.1258,0,20,0,0,2,0,66987244,0.179564644444787,0.620089108085333,0.200346247469881,41.7,122.338395739199,0.009
"France||NA",2020-03-23,"France","",NA,46.2276,2.2137,860,19856,0,186,3838,0,66987244,0.179564644444787,0.620089108085333,0.200346247469881,41.7,122.338395739199,0.009
"France|New Caledonia|NA",2020-03-23,"France","New Caledonia",NA,-20.9043,165.618,0,8,0,0,4,0,66987244,0.179564644444787,0.620089108085333,0.200346247469881,41.7,122.338395739199,0.009
"France|Guadeloupe|NA",2020-03-23,"France","Guadeloupe",NA,16.25,-61.5833,1,62,0,0,4,0,66987244,0.179564644444787,0.620089108085333,0.200346247469881,41.7,122.338395739199,0.009
"France|Mayotte|NA",2020-03-23,"France","Mayotte",NA,-12.8275,45.1662,0,24,0,0,13,0,66987244,0.179564644444787,0.620089108085333,0.200346247469881,41.7,122.338395739199,0.009
"France|Saint Barthelemy|NA",2020-03-23,"France","Saint Barthelemy",NA,17.9,-62.8333,0,3,0,0,0,0,66987244,0.179564644444787,0.620089108085333,0.200346247469881,41.7,122.338395739199,0.009
"France|Reunion|NA",2020-03-23,"France","Reunion",NA,-21.1351,55.2471,0,71,0,0,7,0,66987244,0.179564644444787,0.620089108085333,0.200346247469881,41.7,122.338395739199,0.009
"France|St Martin|NA",2020-03-23,"France","St Martin",NA,18.0708,-63.0501,0,8,0,0,3,0,66987244,0.179564644444787,0.620089108085333,0.200346247469881,41.7,122.338395739199,0.009
"France|Martinique|NA",2020-03-23,"France","Martinique",NA,14.6415,-61.0242,1,53,0,0,9,0,66987244,0.179564644444787,0.620089108085333,0.200346247469881,41.7,122.338395739199,0.009
"Gabon||NA",2020-03-23,"Gabon","",NA,-0.8037,11.6094,1,5,0,0,0,0,2119275,0.370258696960045,0.594102228356395,0.0356390746835592,21,8.22476423332169,0.006998
